timestamp;steering_angle
46291.41802665933;-1.9
46291.431466638336;-1.9
46291.439706815;-2.0
46291.451106659;-1.9
46291.47064285733;-1.9
46291.48148503366;-1.9
46291.48890357567;-1.9
46291.498386711;-1.9
46291.515102419;-1.9
46291.525923065;-1.8
46291.536552128;-1.8
46291.549669471664;-1.9
46291.56431604433;-1.9
46291.575210013;-1.9
46291.58614081567;-1.9
46291.597418586;-1.9
46291.614124835665;-1.9
46291.62486967966;-2.0
46291.63570199234;-2.0
46291.64315453367;-2.0
46291.66766100266;-1.9
46291.67419011734;-1.9
46291.68511959633;-1.8
46291.690602544;-1.8
46291.70789622167;-1.7
46291.72123527367;-1.6
46291.732008753;-1.6
46291.741773586;-1.6
46291.75767065867;-1.5
46291.768561513;-1.5
46291.77945481533;-1.4
46291.790256919;-1.4
46291.80187494;-1.4
46291.818258367;-1.4
46291.829121492665;-1.4
46291.83975093;-1.4
46291.85106148167;-1.4
46291.866573388;-1.4
46291.87754117967;-1.4
46291.884674294;-1.4
46291.898712357;-1.4
46291.911044836;-1.4
46291.92727077333;-1.4
46291.937292679664;-1.3
46291.94583036734;-1.3
46291.96062044;-1.2
46291.97111677367;-1.1
46291.984685325;-1.1
46291.995841815;-1.0
46292.012619305;-0.7999999999999999
46292.020818336;-0.7999999999999999
46292.03453664833;-0.7999999999999999
46292.04202265834;-0.7000000000000001
46292.053524107;-0.6000000000000001
46292.070748232;-0.5
46292.08149733567;-0.5
46292.092580690005;-0.5
46292.109525335334;-0.5
46292.12043097166;-0.5
46292.131211492;-0.5
46292.13846959667;-0.5
46292.150581117334;-0.5
46292.168402513;-0.5
46292.179153357;-0.4
46292.18641380434;-0.4
46292.197972617;-0.4
46292.21809098133;-0.30000000000000004
46292.22882077333;-0.30000000000000004
46292.23871263766;-0.30000000000000004
46292.24999072133;-0.30000000000000004
46292.26653835667;-0.30000000000000004
46292.278426752666;-0.2
46292.28826190834;-0.2
46292.296916554;-0.2
46292.311817345995;-0.1
46292.322583419336;0.0
46292.337835450664;0.2
46292.344411919;0.30000000000000004
46292.36126362767;0.4
46292.372078763;0.6000000000000001
46292.38281441867;0.7999999999999999
46292.393876919;0.8999999999999999
46292.408352783335;1.2
46292.42185408533;1.4
46292.43261158567;1.5
46292.438166138;1.7
46292.451540169335;1.9
46292.468434314666;2.0
46292.479198367335;2.3
46292.489934471;2.5
46292.501465148;2.8
46292.51531820066;3.0
46292.528729106336;3.3
46292.53692721067;3.5
46292.54996316867;3.8
46292.568483929;4.0
46292.579346033664;4.3
46292.58655035633;4.6
46292.596088117;4.9
46292.612775065;5.1
46292.62361513801;5.3
46292.634429471;5.6
46292.646906554;5.9
46292.66813715833;6.1
46292.673579919334;6.4
46292.680667970664;6.6
46292.695370565;6.9
46292.71215613766;7.1
46292.72307285667;7.3
46292.731127387335;7.4
46292.739347492;7.6
46292.755377804;7.7
46292.76828476233;7.8
46292.78436615834;7.9
46292.789879627;8.0
46292.80348143967;8.2
46292.815147772664;8.3
46292.828752669004;8.5
46292.839556346;8.6
46292.85284737733;8.8
46292.86934128333;9.0
46292.880299596;9.2
46292.885677023;9.4
46292.896928586;9.6
46292.913664992;9.8
46292.929832075;10.0
46292.936973460004;10.1
46292.950817470664;10.1
46292.968301992;10.1
46292.97472765833;10.1
46292.985515533335;10.2
46292.996879835;10.1
46293.01354976267;10.1
46293.02442367934;10.1
46293.029768273;10.1
46293.04552627267;10.1
46293.05759315867;10.1
46293.069464367;10.1
46293.085840221334;10.1
46293.091322752;10.0
46293.10853337734;9.9
46293.119594804666;9.9
46293.13051610666;9.7
46293.141391294;9.7
46293.152618533;9.7
46293.16827616833;9.7
46293.18007281466;9.7
46293.189925731;9.8
46293.198909304;9.8
46293.216172168664;9.8
46293.229814856;9.8
46293.237124658335;9.8
46293.24661327333;9.7
46293.26906182534;9.8
46293.274573377;9.7
46293.285208637;9.8
46293.296390148;9.7
46293.313088992;9.7
46293.324012293335;9.7
46293.337343804;9.7
46293.345713012;9.7
46293.369146137;9.7
46293.374670012;9.7
46293.38553425167;9.7
46293.391099002;9.7
46293.40816164766;9.7
46293.42422402233;9.7
46293.429866814;9.7
46293.442158064;9.7
46293.453353221;9.7
46293.468562794;9.7
46293.48032786699;9.7
46293.491031398;9.7
46293.502538877336;9.7
46293.516026054334;9.7
46293.529569376995;9.7
46293.534929460664;9.7
46293.551721971;9.8
46293.56915971033;9.8
46293.58003521;9.8
46293.585478221;9.8
46293.596840877;9.9
46293.613694918335;9.9
46293.624645408;10.0
46293.637588803664;10.0
46293.647124262;10.0
46293.668951043335;10.0
46293.674534959995;9.9
46293.685488137;9.9
46293.696623064;9.9
46293.71342771067;10.0
46293.724171428665;10.0
46293.729660304;10.1
46293.74548837667;10.1
46293.754828335;10.1
46293.768242127;10.1
46293.78445841867;10.2
46293.79276904367;10.2
46293.803615460005;10.3
46293.818104439;10.3
46293.831512584664;10.4
46293.83975895;10.4
46293.850879991;10.5
46293.869317981;10.5
46293.880254356;10.6
46293.88573058467;10.7
46293.896876085;10.8
46293.913602127;10.8
46293.92977342867;10.9
46293.935334835;11.0
46293.947750356;11.0
46293.969282721;11.0
46293.969446971;11.0
46293.985534158;11.0
46293.996849835;11.1
46294.013602668;11.1
46294.02465467833;11.1
46294.03554637667;11.2
46294.043569012334;11.2
46294.058474679;11.3
46294.072297751336;11.3
46294.08245624167;11.3
46294.091647127;11.3
46294.108896773;11.4
46294.119725887;11.3
46294.130575408;11.3
46294.141920252;11.3
46294.153183012;11.4
46294.16932302233;11.4
46294.18028782433;11.3
46294.191157491;11.3
46294.202945408;11.3
46294.213886866;11.3
46294.23006078267;11.3
46294.23769922067;11.3
46294.247091293;11.3
46294.26630446033;11.3
46294.277180085;11.3
46294.284434189336;11.3
46294.299427179;11.3
46294.3132642;11.2
46294.32672944967;11.2
46294.337585720335;11.2
46294.348003533;11.2
46294.360234054;11.2
46294.37410110533;11.2
46294.387693564335;11.2
46294.393209366;11.2
46294.410226939;11.2
46294.42111871033;11.1
46294.431917387;11.1
46294.44287546;11.0
46294.454339054;10.9
46294.469501627;10.9
46294.482809335;10.8
46294.491242231;10.9
46294.503514262;10.8
46294.520151449;10.8
46294.530953981004;10.8
46294.54124512634;10.8
46294.553471366;10.8
46294.56658440767;10.8
46294.57762116833;10.8
46294.588477752;10.8
46294.600138533;10.8
46294.616639085;10.7
46294.62745215766;10.7
46294.634610699;10.6
46294.649366293;10.6
46294.668294615665;10.5
46294.67203791767;10.4
46294.689898231;10.3
46294.696580564;10.2
46294.71340253233;10.0
46294.72159448033;9.9
46294.735172251;9.7
46294.74318564767;9.5
46294.76907835566;9.3
46294.77199122067;9.1
46294.780193272;9.0
46294.791161293;8.8
46294.80841218867;8.6
46294.81926093933;8.5
46294.83283876167;8.4
46294.841295199;8.3
46294.852757189336;8.1
46294.86904961633;8.0
46294.879793126;7.9
46294.890607179;7.8
46294.902140928;7.7
46294.91859183433;7.6
46294.92949078266;7.5
46294.935102699;7.4
46294.94690023034;7.4
46294.96817062667;7.4
46294.97983458433;7.4
46294.98701161633;7.3
46294.996479366;7.3
46295.01347574067;7.3
46295.02440145967;7.3
46295.037374335;7.4
46295.046668116;7.4
46295.068155772;7.4
46295.072048512;7.4
46295.08293768867;7.4
46295.09319875167;7.3
46295.10822923033;7.2
46295.124588251;7.1
46295.130066866;6.9
46295.141852335;6.9
46295.15507979266;6.8
46295.16918787634;6.7
46295.185433459665;6.6
46295.190910772;6.6
46295.202568689;6.6
46295.216396980664;6.6
46295.22981061567;6.5
46295.240702439;6.4
46295.251935928;6.3
46295.26906114734;6.3
46295.27988578233;6.3
46295.285291658;6.2
46295.296884314;6.2
46295.313577855;6.3
46295.32975203233;6.2
46295.33735220933;6.2
46295.34660473;6.3
46295.365046772;6.2
46295.37577688666;6.1
46295.386605585;6.1
46295.392156241;6.0
46295.414600085;6.0
46295.425614720334;6.0
46295.43393973067;6.0
46295.442212491;6.0
46295.458951418004;6.0
46295.468896866;6.0
46295.479740407;6.0
46295.490527439;5.9
46295.50774582433;5.8
46295.51853508434;5.8
46295.529274991;5.7
46295.540204626;5.6
46295.553617854996;5.6
46295.56911750067;5.5
46295.58012253234;5.5
46295.590173147;5.4
46295.599037074;5.3
46295.616106803;5.2
46295.63005127233;5.1
46295.635415616;5.0
46295.646902803;4.8
46295.66930688633;4.7
46295.674816605;4.4
46295.690066115334;4.2
46295.696778637;3.9
46295.71358111566;3.6
46295.72448140766;3.1
46295.735320928;2.7
46295.75117274067;2.3
46295.772160980334;1.9
46295.772414522;1.5
46295.785782699335;1.2
46295.794913949;0.8999999999999999
46295.811903907335;0.6000000000000001
46295.82275323067;0.30000000000000004
46295.828232439;0.1
46295.84225404267;-0.1
46295.853457064;-0.2
46295.86925648066;-0.30000000000000004
46295.880072032334;-0.5
46295.890856449;-0.6000000000000001
46295.90247598;-0.6000000000000001
46295.91626299067;-0.5
46295.929784907334;-0.4
46295.94065723;-0.4
46295.951914574;-0.7000000000000001
46295.96904252167;-0.8999999999999999
46295.974434105;-1.0
46295.98710241733;-1.0
46295.996473897;-1.0
46296.013162459334;-1.0
46296.029237907;-1.0
46296.03920419866;-1.1
46296.04581697;-1.1
46296.06739898033;-1.1
46296.072947491;-1.1
46296.08840323;-1.1
46296.095094574;-1.1
46296.11190899033;-1.1
46296.12285908433;-1.1
46296.133618272;-1.0
46296.14679111534;-1.0
46296.16650048;-1.0
46296.16947848;-1.0
46296.185623323996;-0.8999999999999999
46296.191197022;-0.8999999999999999
46296.20859351133;-0.8999999999999999
46296.216813595;-0.8999999999999999
46296.230277354996;-0.8999999999999999
46296.241353845;-0.8999999999999999
46296.252693459;-0.8999999999999999
46296.27051499067;-0.8999999999999999
46296.281268313;-0.8999999999999999
46296.28669598;-0.8999999999999999
46296.297957178;-0.7999999999999999
46296.31459943834;-0.8999999999999999
46296.33102651167;-0.7999999999999999
46296.33649947;-0.7999999999999999
46296.348057022;-0.7999999999999999
46296.371112584;-0.7999999999999999
46296.37668141767;-0.7999999999999999
46296.38742274033;-0.7999999999999999
46296.397789313334;-0.7999999999999999
46296.415278948334;-0.7999999999999999
46296.42610789633;-0.7999999999999999
46296.43686897;-0.7999999999999999
46296.44444852133;-0.7000000000000001
46296.45921874033;-0.7000000000000001
46296.47214381367;-0.7000000000000001
46296.48578797;-0.7000000000000001
46296.491237438;-0.6000000000000001
46296.50840324067;-0.6000000000000001
46296.524334063004;-0.6000000000000001
46296.529818115;-0.6000000000000001
46296.545884271334;-0.6000000000000001
46296.552610563;-0.6000000000000001
46296.56918742767;-0.5
46296.58010934434;-0.5
46296.59097499;-0.5
46296.60255822;-0.5
46296.613653177665;-0.5
46296.629837177665;-0.5
46296.637880969334;-0.5
46296.647329261;-0.5
46296.66898125033;-0.5
46296.67987243833;-0.4
46296.687125303;-0.30000000000000004
46296.696568428;-0.2
46296.713474865;-0.2
46296.724290063336;-0.1
46296.73942296933;0.0
46296.746124886;0.1
46296.76817204267;0.2
46296.77465352133;0.2
46296.78556143867;0.30000000000000004
46296.794090199;0.4
46296.813441021666;0.4
46296.82167616734;0.5
46296.835164969;0.5
46296.841045459;0.6000000000000001
46296.85510469867;0.7000000000000001
46296.869288677335;0.7999999999999999
46296.885406656664;0.8999999999999999
46296.890949001;0.8999999999999999
46296.908099864995;1.0
46296.913581687666;1.2
46296.929805511;1.3
46296.93858918767;1.4
46296.952614365;1.5
46296.969032907;1.6
46296.980092636;1.7
46296.990126771;1.8
46296.996775094;1.9
46297.013473792;2.0
46297.02943820867;2.0
46297.03738705233;2.0
46297.046751334005;2.0
46297.06833676067;2.0
46297.072125427665;2.0
46297.085732803;2.0
46297.09718598;2.0
46297.11409572967;2.0
46297.124764042666;2.0
46297.13566299;2.0
46297.146155698;2.0
46297.166108844;2.0
46297.17159533367;2.0
46297.182566865;2.0
46297.193461448;2.0
46297.210670062996;2.0
46297.22149146967;2.0
46297.23224730234;2.0
46297.23783903134;2.0
46297.254479261;2.0
46297.269092626004;2.0
46297.280057427335;2.0
46297.290884053;2.0
46297.302285928;2.0
46297.315871958665;2.0
46297.329529760995;2.0
46297.336861698335;2.0
46297.35092806334;2.0
46297.36521434433;2.1
46297.37612451067;2.1
46297.386917646;2.1
46297.398381553;2.2
46297.41507246933;2.2
46297.42587454167;2.3
46297.43691862534;2.4
46297.442756105;2.5
46297.46903671933;2.6
46297.474432303;2.6
46297.485333000004;2.6
46297.490891729336;2.7
46297.513049385336;2.8
46297.523854770996;2.8
46297.53197378167;2.9
46297.540156917;2.9
46297.55168156334;3.0
46297.56928075034;3.1
46297.58452541733;3.2
46297.59096473;3.3
46297.60533682333;3.5
46297.61613927133;3.7
46297.629574177;3.8
46297.635132542;4.1
46297.650469636;4.3
46297.66824616667;4.6
46297.67906525067;4.9
46297.68615709367;5.1
46297.701203688;5.4
46297.716867958334;5.7
46297.723237073;5.9
46297.734293271;6.2
46297.745792177;6.4
46297.76805676034;6.6
46297.776224000336;6.7
46297.78618478134;6.9
46297.795560563;6.9
46297.812480490335;6.9
46297.823490511;6.9
46297.83439777067;6.9
46297.84742901067;6.9
46297.868271261;6.9
46297.868497386;6.9
46297.884649978994;6.8
46297.892229104335;6.9
46297.907355542;6.9
46297.923377312334;6.8
46297.928882021;6.7
46297.940346917;6.6
46297.951506344;6.6
46297.96824504233;6.6
46297.98170031234;6.6
46297.987113636;6.5
46297.999523948;6.5
46298.01607125067;6.5
46298.02710921867;6.4
46298.038044573;6.4
46298.049163479;6.3
46298.06847207267;6.3
46298.079432042;6.2
46298.085116448;6.2
46298.096357698;6.2
46298.113134854335;6.1
46298.12409161466;6.1
46298.135191656;6.1
46298.146479104;6.0
46298.168352240005;5.9
46298.168538115;5.9
46298.184754938;5.9
46298.195818063;5.8
46298.212729406;5.9
46298.22362208367;5.9
46298.231796969;5.8
46298.240136396;5.9
46298.25320184433;5.8
46298.26846785433;5.8
46298.281722000334;5.8
46298.290141136;5.8
46298.301619208;5.8
46298.315388927665;5.8
46298.32890959433;5.7
46298.339768948;5.6
46298.350903792;5.6
46298.36836251034;5.5
46298.37911488566;5.5
46298.386459115;5.5
46298.395822125;5.4
46298.417960250335;5.3
46298.428865948335;5.2
46298.439353552;5.2
46298.44796885467;5.2
46298.46820404134;5.2
46298.468361083;5.1
46298.48606498933;4.9
46298.495400302;4.7
46298.51229187467;4.6
46298.523078813;4.6
46298.53390127067;4.6
46298.54956909333;4.6
46298.568266031;4.4
46298.57122443767;4.2
46298.58513654167;3.9
46298.590685042;3.8
46298.60790990666;3.7
46298.618692458;3.6
46298.63067926;3.4
46298.641607698;3.3
46298.652859781;3.3
46298.668487562005;3.4
46298.67926941667;3.4
46298.689365686994;3.5
46298.701734365;3.5
46298.712723167;3.5
46298.728940479334;3.5
46298.738873312665;3.5
46298.74583371867;3.5
46298.768354281005;3.5
46298.77919485433;3.5
46298.789221760664;3.5
46298.795780667;3.4
46298.812742365;3.4
46298.823535719;3.3
46298.834354104;3.3
46298.846033271;3.2
46298.867499187334;3.0
46298.87039069733;2.7
46298.883904406335;2.2
46298.893984572336;1.9
46298.912066614;1.4
46298.920293448;1.0
46298.931003135665;0.5
46298.939590562;0.1
46298.95363231267;-0.4
46298.967704781;-0.7999999999999999
46298.98109234367;-1.2
46298.989356656;-1.6
46299.003007896004;-2.0
46299.01758016666;-2.2
46299.028383468336;-2.5
46299.039859833;-2.7
46299.051174781;-2.8
46299.06748519734;-2.9
46299.07830693733;-2.9
46299.088324583;-2.9
46299.09703640566;-2.9
46299.114415041;-2.8
46299.12710279167;-2.7
46299.135192958005;-2.6
46299.146493958004;-2.6
46299.161133260335;-2.6
46299.173136947335;-2.6
46299.18564025;-2.6
46299.194903219;-2.6
46299.21216286467;-2.6
46299.22304917733;-2.5
46299.23389352034;-2.5
46299.244191812664;-2.5
46299.26443889533;-2.5
46299.27088864533;-2.5
46299.281643395334;-2.5
46299.292570302;-2.5
46299.30690373967;-2.5
46299.32054433333;-2.5
46299.33142513534;-2.5
46299.34146408267;-2.5
46299.353689364;-2.5
46299.36690398966;-2.5
46299.377794156;-2.5
46299.388782281;-2.5
46299.4002465;-2.5
46299.41403967633;-2.5
46299.427536104;-2.5
46299.43860149967;-2.5
46299.449927073;-2.5
46299.467637958005;-2.5
46299.47847834367;-2.5
46299.488430895;-2.5
46299.49516051;-2.5
46299.512081499335;-2.5
46299.52287618734;-2.5
46299.533634416;-2.5
46299.54531176;-2.5
46299.567636874664;-2.5
46299.57318237433;-2.5
46299.58140979167;-2.5
46299.595294468;-2.5
46299.612090426665;-2.5
46299.623047343;-2.5
46299.63381028067;-2.5
46299.64013202;-2.5
46299.653472906335;-2.5
46299.66730256167;-2.4
46299.68272295767;-2.4
46299.689144312;-2.4
46299.70550140567;-2.4
46299.71725166667;-2.3
46299.72806421867;-2.3
46299.73896702;-2.3
46299.752021353335;-2.2
46299.766935427004;-2.2
46299.77606260367;-2.2
46299.786020927;-2.2
46299.797577197;-2.2
46299.81247114566;-2.2
46299.82862568667;-2.2
46299.838680885005;-2.2
46299.84988972867;-2.2
46299.86549886434;-2.2
46299.87629250967;-2.2
46299.887084624665;-2.2
46299.892603843;-2.2
46299.909869738665;-2.2
46299.920670302;-2.2
46299.93407207267;-2.2
46299.942387072;-2.2
46299.95379196833;-2.1
46299.972673312;-2.1
46299.978126343;-2.1
46299.98915301;-2.1
46300.006328926334;-2.1
46300.017203864;-2.1
46300.03338536366;-2.1
46300.038933635;-2.1
46300.050287749;-2.1
46300.06650292667;-2.0
46300.07736873933;-2.0
46300.088091916;-1.9
46300.100518114;-1.9
46300.114281885;-1.9
46300.128056957336;-1.9
46300.133460302;-1.9
46300.146574322;-1.9
46300.16812927033;-1.9
46300.17080243667;-1.9
46300.187039729;-1.9
46300.195421083;-1.9
46300.212686041334;-1.9
46300.22355811367;-1.9
46300.234314572;-1.9
46300.245803166;-1.8
46300.269991801666;-1.8
46300.27023859334;-1.8
46300.286359624;-1.8
46300.291851343;-1.7
46300.309030958;-1.7
46300.319853374334;-1.6
46300.330583864335;-1.5
46300.34354900967;-1.4
46300.353083426;-1.3
46300.37049806133;-1.1
46300.37874524967;-0.8999999999999999
46300.389503322;-0.7999999999999999
46300.40309918667;-0.6000000000000001
46300.417525593;-0.4
46300.42844031166;-0.2
46300.43669299967;0.0
46300.450672541;0.2
46300.467749531;0.4
46300.478490739;0.6000000000000001
46300.48852847833;0.7999999999999999
46300.495193218;0.8999999999999999
46300.512086895;1.1
46300.525466041;1.3
46300.533835666;1.4
46300.549725186334;1.6
46300.561723998995;1.7
46300.57374109333;1.7
46300.584467312;1.7
46300.595552801;1.7
46300.612505613666;1.7
46300.62337916633;1.6
46300.628739416;1.5
46300.64171153;1.5
46300.653992311665;1.5
46300.665769843334;1.5
46300.684512988664;1.5
46300.69008353;1.5
46300.701532333;1.5
46300.715390332334;1.5
46300.72910596801;1.5
46300.740524728;1.4
46300.751818322;1.4
46300.767609363334;1.5
46300.778526572;1.4
46300.78680051;1.4
46300.800972176;1.4
46300.81212827;1.4
46300.828453644666;1.4
46300.83388202;1.4
46300.845350093;1.4
46300.86722660367;1.4
46300.872666395;1.4
46300.885458176665;1.4
46300.895255926;1.4
46300.912130228666;1.4
46300.922868634996;1.4
46300.933627176;1.4
46300.944817697;1.4
46300.965117780004;1.4
46300.97347352033;1.4
46300.984264915336;1.4
46300.991660041;1.4
46301.00414572834;1.4
46301.020321238335;1.4
46301.033735207;1.4
46301.040138426;1.4
46301.051208999;1.4
46301.067642801005;1.4
46301.078572749;1.4
46301.089532332;1.4
46301.100902593;1.4
46301.11738981167;1.4
46301.12830119699;1.4
46301.134084562;1.4
46301.15074209234;1.5
46301.16749575967;1.5
46301.17812644667;1.5
46301.18547682233;1.5
46301.197565124334;1.5
46301.212618291;1.5
46301.22355875933;1.6
46301.23594987433;1.6
46301.245321134;1.7
46301.26677169666;1.8
46301.27050795767;1.8
46301.28409388434;1.9
46301.295155249;1.9
46301.312097280665;2.0
46301.322892634336;2.0
46301.33100211334;2.0
46301.34160898867;2.1
46301.350926332336;2.1
46301.36928115567;2.2
46301.380169103;2.3
46301.391073478;2.3
46301.40727650934;2.4
46301.413547061005;2.4
46301.42979050967;2.4
46301.439833416;2.4
46301.452084572;2.4
46301.46753056167;2.4
46301.47558254033;2.5
46301.488571176;2.5
46301.495108634;2.5
46301.517356072;2.5
46301.528118978335;2.5
46301.535825779996;2.5
46301.545181551;2.4
46301.56681544667;2.4
46301.57331796766;2.5
46301.58591552;2.4
46301.595388322;2.5
46301.612294759;2.5
46301.620442176;2.5
46301.633898353;2.4
46301.644261509;2.4
46301.66768285333;2.4
46301.67064702;2.4
46301.68145444667;2.4
46301.689573009;2.4
46301.70669925967;2.5
46301.72276643633;2.4
46301.733440686;2.5
46301.739056655;2.5
46301.75500606166;2.5
46301.76808797834;2.6
46301.778884124;2.6
46301.789605145;2.6
46301.801162571996;2.7
46301.81572567567;2.8
46301.82923242633;2.9
46301.834689832;3.0
46301.85039925967;3.1
46301.867555842335;3.2
46301.878455289996;3.4
46301.888464342;3.6
46301.89513952;3.8
46301.90944141534;3.9
46301.922885061336;4.1
46301.93589410333;4.3
46301.945302176;4.4
46301.96756457167;4.6
46301.97311372767;4.7
46301.98405801966;4.9
46301.995153634;5.1
46302.011941425335;5.3
46302.02271000866;5.6
46302.033433300334;5.7
46302.038870197;5.9
